mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
3.5883466402689614,0.0371710252585411,0.38882605234781903,0.06420523957038791,gini,10,5,20,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.9942213787662324,0.9949703763692938,0.9946941123825354,0.9946286225060205,0.00030926369039204583,30,0.9950961579463562,0.9947674108808015,0.9948001022930697,0.9948878903734091,0.00014787093147961626
1.4677666028340657,0.054014332987360074,0.2536129156748454,0.011536627151883945,entropy,10,10,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9942019099590723,0.9949894458540329,0.9946920764852594,0.9946278107661216,0.00032470577292381664,31,0.9950332537517054,0.9948825109812786,0.9947454248958144,0.9948870632095995,0.0001175497190068633
1.6439247131347656,0.055548632898617695,0.2322507699330648,0.013685454796079534,entropy,10,10,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9942019099590723,0.9949894458540329,0.9946920764852594,0.9946278107661216,0.00032470577292381664,31,0.9950332537517054,0.9948825109812786,0.9947454248958144,0.9948870632095995,0.0001175497190068633
1.2361219724019368,0.10453588182321899,0.27462975184122723,0.0187102877515962,entropy,10,10,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9942019099590723,0.9949894458540329,0.9946920764852594,0.9946278107661216,0.00032470577292381664,31,0.9950332537517054,0.9948825109812786,0.9947454248958144,0.9948870632095995,0.0001175497190068633
2.333653688430786,0.34211365878179306,0.5762224992116293,0.10796409598435255,gini,10,5,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.994284251834158,0.9948628311981753,0.9946503548668982,0.9945991459664105,0.00023896343337218124,34,0.9951278798281431,0.994862502664677,0.9948733253040299,0.9949545692656168,0.00012262869618774027
3.320875803629557,0.2095488287718578,0.40307243665059406,0.0507507047492602,gini,10,5,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.994284251834158,0.9948628311981753,0.9946503548668982,0.9945991459664105,0.00023896343337218124,34,0.9951278798281431,0.994862502664677,0.9948733253040299,0.9949545692656168,0.00012262869618774027
9.582830111185709,0.26702247357278397,1.1534016132354736,0.01663104788207722,gini,18,1,20,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9942238421041414,0.9947809045012036,0.9947577036184632,0.994587483407936,0.0002573076221297454,36,0.9953223726971476,0.9950349471530856,0.9950993970127628,0.995152238954332,0.0001231464275742187
8.154563109079996,0.060538561307582915,0.9243132273356119,0.03895446324406009,gini,12,5,20,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.9942428248539383,0.9948857824752813,0.9946307580858227,0.9945864551383474,0.00026434912404745307,37,0.9950961579463562,0.9948952949325944,0.9948537637845613,0.994948405554504,0.00010584355133176889
8.913200855255127,0.27755623963191656,0.995277484258016,0.012891778351686005,gini,12,5,2,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.994369561508275,0.9947565862392361,0.9946293849367035,0.994585177561405,0.00016106469635308784,38,0.995191846394951,0.9950650707197749,0.9949478800281384,0.9950682657142881,9.962447164689722e-05
8.41572610537211,0.18723769576880928,0.9045820236206055,0.025971202881216026,gini,12,5,10,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.994369561508275,0.9947565862392361,0.9946293849367035,0.994585177561405,0.00016106469635308784,38,0.995191846394951,0.9950650707197749,0.9949478800281384,0.9950682657142881,9.962447164689722e-05
